Stage,Experiment,Beaker,BeakerID,Population,MatePair,Treatment,Urban,Photo_Label,PhotoID,Horizontal(mm),,,,,,,,,,,,,,,,,,
Blastula,Exp1,B5,Exp1_B5,Twp,P3,C,,blast_exp1_b5-0077,86,0.098,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B5,Exp1_B5,Twp,P3,C,,blast_exp1_b5-0078,87,0.097,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B5,Exp1_B5,Twp,P3,C,,blast_exp1_b5-0079,88,0.092,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B5,Exp1_B5,Twp,P3,C,,blast_exp1_b5-0080,89,0.101,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B5,Exp1_B5,Twp,P3,C,,blast_exp1_b5-0081,90,0.092,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B5,Exp1_B5,Twp,P3,C,,blast_exp1_b5-0082,91,0.097,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B5,Exp1_B5,Twp,P3,C,,blast_exp1_b5-0083,92,0.093,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B5,Exp1_B5,Twp,P3,C,,blast_exp1_b5-0084,93,0.094,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B5,Exp1_B5,Twp,P3,C,,blast_exp1_b5-0085,94,0.094,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B5,Exp1_B5,Twp,P3,C,,blast_exp1_b5-0086,95,0.097,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B5,Exp1_B5,Twp,P3,C,,blast_exp1_b5-0087,96,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B5,Exp1_B5,Twp,P3,C,,blast_exp1_b5-0088,97,0.095,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B5,Exp1_B5,Twp,P3,C,,blast_exp1_b5-0089,98,0.095,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B5,Exp1_B5,Twp,P3,C,,blast_exp1_b5-0090,99,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B5,Exp1_B5,Twp,P3,C,,blast_exp1_b5-0091,100,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B5,Exp1_B5,Twp,P3,C,,blast_exp1_b5-0092,101,0.091,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B5,Exp1_B5,Twp,P3,C,,blast_exp1_b5-0093,102,0.092,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B5,Exp1_B5,Twp,P3,C,,blast_exp1_b5-0094,103,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B7,Exp1_B7,Trp,P3,NP,,blast_exp1_b7-0012,13,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B7,Exp1_B7,Trp,P3,NP,,blast_exp1_b7-0030,41,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B7,Exp1_B7,Trp,P3,NP,,blast_exp1_b7-0044,58,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B7,Exp1_B7,Trp,P3,NP,,blast_exp1_b7-0057,75,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B7,Exp1_B7,Trp,P3,NP,,blast_exp1_b7-0071,92,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B7,Exp1_B7,Trp,P3,NP,,blast_exp1_b7-0102,134,0.081,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0002,1,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0003,2,0.090,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0003,3,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0005,5,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0006,6,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0007,7,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0008,8,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0009,9,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0010,10,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0011,11,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0011,12,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0012,13,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0013,14,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0013,15,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0014,16,0.081,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0014,17,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0015,19,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0016,20,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0017,21,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0017,22,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0017,23,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0017,24,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0017,25,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0018,26,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0019,28,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0019,29,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0020,30,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0020,31,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0020,32,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0020,33,0.080,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0021,34,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0021,35,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0021,36,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0021,37,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0022,38,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0022,39,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0023,40,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0023,41,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0024,42,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0024,43,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0024,44,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0025,45,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0026,46,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0026,47,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0026,48,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0027,49,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0028,50,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0029,51,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0030,52,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0031,53,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0032,54,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0032,55,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0033,56,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0034,57,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0035,58,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0037,60,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0038,61,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0039,62,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0040,63,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0040,64,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0041,65,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0042,66,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0043,67,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0044,68,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0045,69,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0046,70,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0048,72,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0048,73,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0049,74,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0050,75,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0051,76,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0052,77,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0053,78,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0054,79,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0055,80,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0056,81,0.090,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0057,82,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0058,83,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0059,84,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0059,85,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0059,86,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0060,87,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0061,88,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0062,89,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0063,90,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0064,91,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0066,93,0.080,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0067,94,0.079,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0068,95,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0068,96,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0069,97,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0070,98,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0071,99,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0072,100,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0073,101,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0074,102,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0075,103,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0075,104,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0076,105,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0077,106,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0078,107,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0079,108,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0079,109,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0080,110,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0081,111,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0082,112,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0083,113,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0083,114,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0084,115,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0085,116,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0085,117,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0086,118,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0087,119,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0088,120,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0089,121,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0089,122,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0090,123,0.081,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B8,Exp1_B8,Twp,P1,C,,blast_exp1_b8-0091,124,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B10,Exp1_B10,Twp,P2,NP,,blast_exp1_b10-0003,2,0.081,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B10,Exp1_B10,Twp,P2,NP,,blast_exp1_b10-0004,3,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B10,Exp1_B10,Twp,P2,NP,,blast_exp1_b10-0007,6,0.079,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B10,Exp1_B10,Twp,P2,NP,,blast_exp1_b10-0011,11,0.081,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B10,Exp1_B10,Twp,P2,NP,,blast_exp1_b10-0012,14,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B10,Exp1_B10,Twp,P2,NP,,blast_exp1_b10-0013,15,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B10,Exp1_B10,Twp,P2,NP,,blast_exp1_b10-0015,18,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B10,Exp1_B10,Twp,P2,NP,,blast_exp1_b10-0017,20,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B10,Exp1_B10,Twp,P2,NP,,blast_exp1_b10-0023,26,0.080,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B10,Exp1_B10,Twp,P2,NP,,blast_exp1_b10-0023,27,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B10,Exp1_B10,Twp,P2,NP,,blast_exp1_b10-0035,39,0.081,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B10,Exp1_B10,Twp,P2,NP,,blast_exp1_b10-0042,46,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B10,Exp1_B10,Twp,P2,NP,,blast_exp1_b10-0043,47,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B10,Exp1_B10,Twp,P2,NP,,blast_exp1_b10-0044,48,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B10,Exp1_B10,Twp,P2,NP,,blast_exp1_b10-0046,50,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B10,Exp1_B10,Twp,P2,NP,,blast_exp1_b10-0060,63,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B10,Exp1_B10,Twp,P2,NP,,blast_exp1_b10-0062,65,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0002,1,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0003,2,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0004,3,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0006,5,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0007,6,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0010,8,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0011,9,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0012,10,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0014,12,0.081,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0014,13,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0015,14,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0017,16,0.091,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0019,18,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0019,19,0.081,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0020,20,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0021,21,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0023,24,0.081,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0024,25,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0025,26,0.080,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0026,27,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0027,28,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0028,29,0.081,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0029,30,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0029,31,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0030,32,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0031,33,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0032,34,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0032,35,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0033,36,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0034,37,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0035,38,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0037,41,0.094,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0038,43,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0039,44,0.093,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0039,45,0.093,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0042,50,0.097,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0044,52,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0045,53,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0046,54,0.081,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0048,56,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0049,58,0.080,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0051,60,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0052,62,0.081,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0053,63,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp1,B11,Exp1_B11,Cab,P3,C,,blast_exp1_b11-0054,64,0.084,,,,,,,,,,,,,,,,,,
